CODE,NUTS3,POPULATION,POP_DENS,POP_60,P_POP_60,P_MALES,POP 014,P_POP_0_14,POP 1529,P_POP_15_29,POP 3044,P_POP_30_44,POP 4559,P_POP_45_59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE_AREA,COVID19_D,COVID19_CCONF,DURATION_LD,LAG_LD,NO2,WIND,TEMP,NTI,PRESSURE,PRECIPITATION,SOLAR_RAD,LAI,PM25
DE,DED2C,300674,126,105982,35.24814,48.18242,40203,13.37096,31338,10.42258,51391,17.09193,71760,23.86638,2,149490,162239,2366.59,21,524,46,54,3.60847,3.60927,8.90083,12.52682,0.91942,56.12743,10398.56751,1.62775,8.90083
DE,DED2D,254487,121,95342,37.46439,48.26258,31814,12.50123,27620,10.85321,40176,15.78705,59535,23.39412,3,133768,154125,2081.38,24,350,46,54,3.28587,3.74063,8.58707,12.3768,0.90936,57.02293,10430.54412,1.59866,8.58707
DE,DED2E,241843,167,84481,34.93217,48.24576,32483,13.43144,25367,10.48904,42110,17.41212,57402,23.73523,1,124242,136002,1435.48,20,262,46,54,3.93106,3.65844,9.30144,14.46491,0.93172,51.59783,10263.32984,1.3532,9.30144
DE,DED2F,244596,148,85061,34.77612,48.24813,33795,13.81666,26327,10.76346,43187,17.65646,56226,22.98729,1,125360,136222,1632.99,2,412,46,54,3.60847,4.12745,8.16121,14.22111,0.88253,62.88466,10297.96233,1.73665,8.16121
DE,DED41,246295,1118,84577,34.33971,48.44962,31315,12.71443,37097,15.06202,45471,18.46201,47835,19.42183,2,138999,154282,217.8,6,254,46,54,4.39465,4.08972,8.38356,43.70833,0.88739,60.90162,10131.99181,1.52993,8.38356
DE,DED42,337007,185,126205,37.44878,48.54677,43086,12.7849,35555,10.55023,56659,16.81241,75502,22.40369,4,174503,195139,1803.43,43,587,46,54,3.81362,4.68554,6.7363,15.57552,0.83053,69.61046,10111.01653,2.13121,6.7363
DE,DED43,305989,145,109530,35.7954,47.84094,38680,12.64098,35539,11.61447,51500,16.83067,70740,23.11848,3,159046,179026,2090.59,9,336,46,54,4.12626,4.26798,8.34582,13.84697,0.88959,63.44901,10178.76507,1.43922,8.34582
DE,DED44,227758,161,85912,37.72074,48.53002,27142,11.91703,24867,10.91817,36931,16.21502,52906,23.22904,3,122731,142305,1394.42,22,533,46,54,2.98965,3.77092,7.16961,14.90764,0.8513,62.9906,10124.08979,2.07603,7.16961
DE,DED45,317424,335,116539,36.71399,48.64818,38905,12.25648,36253,11.421,52329,16.48552,73398,23.12302,3,170487,192481,937.61,52,909,46,54,3.63518,3.65483,8.36656,24.11632,0.90023,60.75694,10132.27681,1.46066,8.36656
DE,DED51,588706,1978,150976,25.6454,49.83099,81791,13.89335,116438,19.77863,134391,22.8282,105110,17.85441,11,337120,343840,294.13,12,743,46,54,4.39465,3.53184,9.40509,45.59201,0.93942,44.78854,10107.88564,1.06128,9.40509
DE,DED52,257275,156,87897,34.16461,48.70819,33950,13.196,27024,10.50394,44521,17.30483,63883,24.83063,0,131419,142944,1634.54,4,215,46,54,4.39465,3.66336,9.22274,14.56725,0.93194,52.15451,10136.43715,1.07275,9.22274
DE,DED53,197092,98,66169,33.57265,48.13539,25339,12.85643,21593,10.9558,34754,17.63339,49237,24.98173,0,100548,109863,1997.37,0,199,46,54,4.16286,3.78515,9.20031,11.22965,0.93545,48.06793,10148.62804,1.19719,9.20031
DE,DEE01,81121,331,31451,38.77048,48.36109,9054,11.16111,9395,11.58146,12654,15.59892,18567,22.88803,3,45894,49898,242.49,2,79,46,54,3.84372,3.65712,9.10475,27.59722,0.94126,46.30498,10056.32537,1.40187,9.10475
DE,DEE02,238636,1763,71838,30.10359,50.03939,31633,13.25575,44960,18.84041,45043,18.87519,45162,18.92506,3,137697,144640,133.76,14,404,46,54,4.04914,3.38005,9.40451,51.02083,0.94363,42.87288,10083.80633,1.19041,9.40451
DE,DEE03,237894,1182,72546,30.49509,48.98274,30524,12.83092,42707,17.95211,44639,18.76424,47478,19.95763,3,138429,142178,198.96,5,348,46,54,3.63343,3.48542,9.36975,38.875,0.93764,42.37712,9996.43827,0.85829,9.36975
DE,DEE04,83438,36,26857,32.18797,48.16391,10780,12.91977,9873,11.83274,14232,17.05698,21696,26.00254,3,40829,45044,2273.09,1,45,46,54,3.63343,3.50332,8.97987,3.90907,0.9274,47.41618,9901.17422,1.64936,8.97987
DE,DEE05,159161,109,57217,35.94913,48.41073,18179,11.42177,17890,11.24019,26119,16.41043,39756,24.97848,5,84444,93232,1441.82,2,92,46,54,3.75612,3.59598,9.1405,11.36597,0.94159,45.50658,10065.43595,1.10147,9.1405
DE,DEE06,89343,56,30329,33.9467,47.99369,10989,12.29979,9716,10.87494,14994,16.78251,23315,26.09606,3,45297,49839,1567.86,2,61,46,54,3.46311,3.67302,9.38243,7.42544,0.93829,45.78511,10010.98622,1.4129,9.38243
DE,DEE07,170870,72,54045,31.62931,48.36367,22215,13.00111,19519,11.4233,30929,18.1009,44162,25.84538,1,83655,90586,2344.66,13,199,46,54,3.66853,3.62595,8.86551,10.55056,0.92392,45.42962,9961.95625,1.26868,8.86551
DE,DEE08,179776,127,64414,35.83014,47.81283,20991,11.6762,20043,11.14887,29985,16.67909,44343,24.6657,3,93924,104251,1401.4,2,149,46,54,4.04914,3.3724,9.04219,14.20358,0.92379,47.48888,10091.08845,0.96417,9.04219
DE,DEE09,213223,101,76646,35.9464,48.50743,24615,11.54425,24737,11.60147,34841,16.34017,52384,24.56771,4,112468,125735,2082.13,5,274,46,54,3.81874,4.23681,7.92541,10.68158,0.88902,59.31889,9960.6115,1.13067,7.92541
DE,DEE0A,135870,93,51471,37.88253,48.07242,15240,11.2166,14217,10.46368,21365,15.72459,33577,24.71259,5,70427,77171,1437.08,2,74,46,54,3.70363,3.82365,8.38898,9.41667,0.90082,49.11937,10008.36444,1.09444,8.38898
DE,DEE0B,183571,128,61669,33.59409,48.44719,23327,12.70734,20558,11.19894,31991,17.42704,46026,25.07259,2,92847,99941,1421.39,7,158,46,54,4.04914,3.43166,9.13802,19.17785,0.93393,44.28565,10082.31161,0.79858,9.13802
DE,DEE0C,189934,133,67846,35.72083,48.65901,22240,11.70933,21759,11.45608,30663,16.14403,47426,24.96973,4,101177,113707,1414.4,1,85,46,54,3.75612,3.49013,9.04262,12.66594,0.93761,41.73354,10032.33529,0.60637,9.04262
DE,DEE0D,111724,46,37513,33.57649,48.5133,13804,12.35545,13520,12.10125,17988,16.10039,28899,25.86642,3,57755,64793,2403.96,6,112,46,54,3.46311,3.56876,9.42467,5.43287,0.93636,46.26769,9973.81797,1.41617,9.42467
DE,DEE0E,125201,65,46082,36.80642,48.1322,14309,11.42882,13451,10.74352,19767,15.78821,31592,25.23303,3,65507,71057,1916.88,3,170,46,54,3.87283,3.85018,9.03255,8.22743,0.934,46.89868,10116.05165,1.64485,9.03255
DE,DEF01,88837,1795,23073,25.97229,49.31054,11383,12.81335,20885,23.50935,15259,17.1764,18237,20.52861,6,53944,49936,48.94,3,76,46,54,2.73156,5.50955,8.2497,28.76389,0.94938,72.4947,9501.38851,1.742,8.2497
DE,DEF02,248814,2254,59533,23.92671,50.63702,30806,12.38114,58467,23.49828,49552,19.91528,50456,20.2786,3,141793,135502,109.15,11,433,46,54,3.57919,5.12489,8.45905,33.03125,0.95651,63.74213,9596.47721,1.76116,8.45905
DE,DEF03,216362,1130,63756,29.46728,50.24958,27328,12.63068,38110,17.614,38810,17.93753,48358,22.35051,2,120311,117638,189.29,1,225,46,54,3.877,4.34203,8.58742,38.22917,0.94996,57.57253,9704.0648,1.78697,8.58742
DE,DEF04,79243,1108,22895,28.89214,49.12863,10736,13.5482,13982,17.64446,13618,17.18511,18012,22.73008,3,41822,41747,70.67,3,106,46,54,4.44167,3.99259,8.57888,40.13889,0.94166,68.42188,9555.84617,2.14165,8.57888
DE,DEF05,133008,93,42421,31.89357,48.78504,17115,12.86765,21288,16.00505,20201,15.18781,31983,24.04592,0,66353,69710,1412.08,4,152,46,54,3.42649,4.80979,8.56358,9.04128,0.96638,69.74533,9554.23738,2.50181,8.56358
DE,DEF06,196288,156,56741,28.90701,49.31427,27924,14.22604,28977,14.76249,33801,17.22011,48845,24.88435,4,94234,94305,1245.78,18,314,46,54,3.877,3.6505,8.59836,11.12196,0.93602,59.84422,9710.84348,1.98773,8.59836
DE,DEF07,165154,77,51088,30.93355,49.27341,21208,12.84135,27073,16.39258,26080,15.79132,39705,24.0412,2,82615,98180,2126.48,2,110,46,54,2.7464,5.50876,8.56528,5.24926,0.97336,68.48771,9562.40292,2.36618,8.56528
DE,DEF08,199879,145,69839,34.94064,49.39488,23478,11.74611,27406,13.7113,29827,14.92253,49329,24.67943,1,104140,113879,1366.49,0,94,46,54,3.4607,5.18555,8.52708,11.41192,0.96023,57.26061,9759.09157,1.20699,8.52708
DE,DEF09,313527,492,89238,28.46262,49.45411,44044,14.04791,47846,15.26057,55372,17.661,77027,24.5679,4,154347,153527,630.41,47,747,46,54,4.28731,3.65081,8.74993,22.85278,0.95006,66.0663,9581.27659,2.40709,8.74993
DE,DEF0A,128407,119,42548,33.13527,49.25588,16538,12.87936,17806,13.86685,19329,15.05292,32186,25.06561,1,62938,64742,1068.2,8,154,46,54,3.2747,4.7893,8.42097,11.91667,0.94902,62.36152,9653.08922,1.69891,8.42097
DE,DEF0B,272653,125,82520,30.26558,49.11884,37404,13.71854,40857,14.98498,43474,15.94481,68398,25.0861,2,132913,135449,2156.76,14,328,46,54,3.50284,4.46797,8.416,10.20602,0.94964,70.64903,9553.55369,2.62988,8.416
DE,DEF0C,199244,98,61098,30.66491,48.77989,27551,13.82777,30432,15.27373,31575,15.8474,48588,24.38618,2,95587,99078,2000.18,4,177,46,54,3.1899,4.83176,8.29508,8.10802,0.9491,71.14508,9524.47416,2.48254,8.29508
DE,DEF0D,274816,205,77719,28.28038,49.16635,38484,14.00355,41742,15.18907,49361,17.96147,67510,24.56553,4,131731,129715,1326.73,7,409,46,54,4.44167,3.75982,8.46344,15.72588,0.93994,68.31616,9584.52451,2.31885,8.46344
DE,DEF0E,131272,129,38698,29.47925,48.97236,17418,13.26863,20582,15.6789,20706,15.77336,33868,25.79987,1,64800,65468,1004.24,3,200,46,54,4.27412,3.80155,8.58147,10.04563,0.94823,69.90133,9544.46547,2.84063,8.58147
DE,DEF0F,243081,318,71772,29.52596,49.41522,34690,14.27096,33960,13.97065,42394,17.44028,60265,24.79215,4,115327,114370,755.28,35,539,46,54,4.44167,3.66649,8.49461,24.12311,0.93759,65.92695,9653.43747,1.93589,8.49461
DE,DEG01,213704,793,61247,28.65973,49.99111,28687,13.42371,36616,17.13398,43173,20.20224,43981,20.58034,4,116800,117444,266.47,2,175,46,54,3.70363,3.03704,8.65055,30.8125,0.9058,43.0013,10039.49509,0.94167,8.65055
DE,DEG02,94238,620,34699,36.8206,49.05346,11337,12.03018,11587,12.29546,15620,16.57505,20995,22.2787,1,55602,61126,150.26,15,833,46,54,4.39465,3.39103,8.81748,26.40625,0.90822,49.71296,10080.3304,1.50727,8.81748
DE,DEG03,111185,970,29617,26.63759,49.00751,14959,13.45415,23919,21.51279,23848,21.44894,18842,16.94653,3,62292,62877,113.26,3,177,46,54,3.70363,3.14624,9.12164,31.80556,0.90754,52.59028,10044.71299,2.04583,9.12164
DE,DEG04,37181,263,15021,40.39967,48.22624,3840,10.32786,4210,11.32299,5434,14.61499,8676,23.3345,2,21073,21283,139.87,2,30,46,54,3.41616,3.94402,6.83818,10.22917,0.83365,79.88754,10138.80168,2.34071,6.83818
DE,DEG05,64152,761,18620,29.02482,50.04209,8908,13.88577,11016,17.17172,12575,19.60188,13033,20.31581,1,34416,35239,83.37,0,104,46,54,3.70363,3.37089,8.48565,21.17708,0.89353,50.92245,10019.80949,1.42109,8.48565
DE,DEG06,100188,106,31264,31.20533,48.05765,14361,14.33405,12455,12.43163,19070,19.03422,23038,22.99477,1,45687,46941,930.51,10,170,46,54,3.56086,3.81015,7.93237,9.64259,0.88064,69.29437,9939.16142,1.76706,7.93237
DE,DEG07,84124,118,28529,33.91303,48.32271,10528,12.51486,11162,13.26851,14059,16.71223,19846,23.59137,1,43416,45965,704.53,2,75,46,54,3.63225,4.00495,7.83413,10.96788,0.88079,63.49106,9944.32625,1.40701,7.83413
DE,DEG09,102744,105,33686,32.78634,48.37849,13856,13.48595,12490,12.15643,17971,17.49105,24741,24.08024,1,50864,54122,966.7,3,95,46,54,3.63225,3.48146,8.1925,9.61111,0.89099,58.81848,10008.32463,1.21516,8.1925
DE,DEG0A,75161,73,26700,35.52374,47.97302,9046,12.0355,8411,11.19064,12414,16.51654,18590,24.73357,3,38123,41820,1024.3,0,62,46,54,3.70363,3.49537,8.47303,7.23661,0.90026,50.25322,10001.79226,1.2488,8.47303
DE,DEG0B,125313,100,43141,34.4266,47.8019,15124,12.06898,14584,11.63806,21724,17.33579,30740,24.53058,3,62529,64586,1235.43,5,195,46,54,3.5242,3.71806,7.38282,9.53125,0.85353,72.41518,10158.69869,2.17139,7.38282
DE,DEG0C,134950,144,44256,32.79437,48.22527,17351,12.85735,16730,12.39718,23984,17.77251,32629,24.17858,0,69412,71893,924.05,30,338,46,54,3.63225,3.45887,7.8542,11.99621,0.8778,59.24271,10085.34124,1.34532,7.8542
DE,DEG0D,69630,86,22838,32.79908,48.19618,9145,13.13371,7822,11.23366,12519,17.97932,17306,24.85423,2,34057,35361,796.47,1,54,46,54,3.70363,3.0999,8.92489,11.19792,0.91632,44.56834,10022.58192,0.79474,8.92489
DE,DEG0E,63529,68,20949,32.97549,47.99068,7842,12.34397,7317,11.51757,11723,18.45299,15698,24.70997,2,30182,32103,926.57,1,90,46,54,3.41616,3.24816,7.49796,7.10951,0.86361,68.56834,10214.61471,1.86108,7.49796
DE,DEG0F,106033,132,35285,33.27738,47.71816,13242,12.48856,14348,13.53164,18658,17.59641,24500,23.10601,1,56283,61070,794.77,6,158,46,54,3.40361,3.69957,7.29492,11.47096,0.85398,67.75834,10109.17054,1.95732,7.29492
DE,DEG0G,81859,102,26149,31.94395,48.65439,11432,13.96548,9256,11.30725,14818,18.10186,20204,24.68146,0,40675,42772,794.06,4,88,46,54,3.70363,3.33548,8.57704,10.75208,0.89748,52.37468,10042.10018,1.10053,8.57704
DE,DEG0H,58081,126,20924,36.02555,48.30323,6483,11.162,6495,11.18266,9770,16.82134,14409,24.80846,3,30352,31501,455.13,22,312,46,54,3.1036,3.66573,6.83705,12.87639,0.8381,79.02411,10188.69254,2.15426,6.83705
DE,DEG0I,104225,103,38429,36.87119,48.12185,12144,11.65172,11165,10.7124,17037,16.34637,25450,24.41833,3,55150,61082,995.83,0,78,46,54,3.40361,3.45311,7.66939,9.6063,0.86663,65.82818,10106.6388,2.11729,7.66939
DE,DEG0J,82006,101,27879,33.99629,48.07453,10382,12.66005,9122,11.12358,14269,17.39995,20354,24.82014,2,40645,42855,804.66,3,79,46,54,4.04914,3.37197,8.61868,13.45972,0.89913,53.79798,10081.90792,1.93095,8.61868
DE,DEG0K,80768,70,28230,34.95196,48.16635,9995,12.37495,8963,11.09722,13687,16.94607,19893,24.6298,3,40797,44600,1136.83,12,164,46,54,3.5194,3.58047,7.45022,9.16102,0.86051,66.58735,10125.79798,1.85139,7.45022
DE,DEG0L,98349,116,37222,37.84685,47.9893,11455,11.6473,9587,9.74794,15575,15.83646,24510,24.92145,4,51178,57407,835.05,48,687,46,54,3.5194,3.48857,8.22131,13.60139,0.89207,55.01847,10107.93032,1.72245,8.22131
DE,DEG0M,89682,158,34636,38.6209,48.17689,10124,11.28878,9198,10.25624,13841,15.43342,21883,24.40066,4,49404,55952,562.11,4,96,46,54,4.39465,3.49821,8.8936,13.62577,0.92294,55.11275,10137.78616,1.13623,8.8936
DE,DEG0N,42667,410,13879,32.52865,48.55509,5422,12.70771,5807,13.61005,7889,18.4897,9670,22.66389,3,23914,24463,102.79,4,38,46,54,3.56086,3.18848,8.34653,18.63194,0.89764,59.28414,10035.90922,1.875,8.34653
DE,DEG0P,119528,94,40001,33.4658,47.91179,15161,12.68406,13610,11.38645,21122,17.67117,29634,24.79252,3,57339,62775,1250.89,2,107,46,54,3.64479,3.406,8.0628,9.34069,0.88242,64.14656,10089.2277,1.90106,8.0628
LU,LU000,624058,241,123774.9156,19.83388,50.28881,100239.5971,16.06255,119312.2321,19.11877,144504.5378,23.15563,136226.7174,21.82918,12,251280,244111,2565.07,124,8036,34,17,3.94697,3.4771,8.87899,22.65972,0.92932,72.71725,10700.84423,1.33793,11.51634
NL,NL114,136257,177,43105,31.63507,49.83157,19465,14.2855,21053,15.45095,20941,15.36875,31693,23.25972,9,62475,64987,759.2,5,74,49,25,5.00501,4.36216,9.18366,12.92235,0.99612,63.7695,9537.02952,2.19875,9.18366
NL,NL115,406029,301,95125,23.42813,49.92304,56589,13.93718,103765,25.55606,70842,17.44752,79708,19.63111,5,211243,192574,1330.98,14,435,49,25,5.06212,5.10468,9.03729,16.09201,1.0117,67.6817,9569.62362,2.37398,9.03729
NL,NL124,321959,212,87132,27.06307,50.18279,51337,15.9452,60828,18.89309,54155,16.82046,68507,21.27818,1,148081,150999,1498.04,27,390,49,25,5.32083,5.61011,9.11122,11.62876,1.03187,67.50171,9659.21302,2.37267,9.11122
NL,NL125,143083,145,41678,29.12855,50.282,23207,16.21926,23350,16.3192,22408,15.66084,32440,22.67216,6,62202,65525,978.11,12,205,49,25,5.86557,5.12492,9.38332,12.81838,1.02819,65.49384,9720.21523,2.35692,9.38332
NL,NL126,188687,188,54069,28.65539,49.91441,29975,15.8861,31200,16.53532,30791,16.31856,42652,22.60463,1,82940,85775,992.83,25,231,49,25,5.46043,4.30835,9.2661,13.27381,1.00913,69.31237,9608.03191,3.08393,9.2661
NL,NL131,194131,183,59054,30.41967,49.57992,30249,15.58175,29066,14.97236,30719,15.82385,45043,23.20237,2,84857,86866,1046.69,5,174,49,25,5.06212,3.97108,9.04655,15.2004,0.99585,68.53259,9564.95333,2.80404,9.04655
NL,NL132,169405,184,51594,30.45601,49.81907,24760,14.61586,27180,16.04439,26614,15.71028,39257,23.17346,0,75492,76996,911.23,16,189,49,25,5.87922,3.58208,9.17364,17.49412,0.98799,64.5371,9560.5329,2.65493,9.17364
NL,NL133,133619,192,38972,29.16651,49.68305,21291,15.93411,21826,16.3345,22181,16.60018,29349,21.96469,3,58253,59823,685.93,22,247,49,25,5.87922,3.78492,9.32867,13.88194,1.00159,69.14468,9593.00112,2.84049,9.32867
NL,NL211,372759,252,88749,23.80868,50.08893,67259,18.04356,70941,19.03133,68224,18.30244,77586,20.81398,3,157614,158203,1459.38,117,1414,49,25,5.87922,3.79485,9.53229,17.76427,1.00597,66.6678,9638.05382,2.57715,9.53229
NL,NL212,156368,369,40227,25.72585,49.77425,25204,16.11839,28164,18.01136,27484,17.57649,35289,22.56792,2,69203,68791,419.29,41,451,49,25,5.87922,3.77043,9.62174,20.98333,1.00714,66.93663,9652.01637,2.62484,9.62174
NL,NL213,634009,422,167097,26.35562,50.35906,101842,16.06318,120429,18.99484,108111,17.05197,136530,21.53439,1,277269,279448,1483.51,120,1319,49,25,5.87922,3.53003,9.37537,23.10764,0.99427,65.22135,9626.77377,2.44953,9.37537
NL,NL221,690047,375,178963,25.9349,49.59474,118081,17.11202,129997,18.83886,117192,16.98319,145814,21.13102,4,293649,289760,1817.28,250,2652,49,25,6.03368,4.00922,9.51529,23.42194,1.00303,69.56896,9676.89549,2.35894,9.51529
NL,NL224,243701,323,61055,25.05324,50.09705,41248,16.92566,43786,17.9671,41026,16.83456,56586,23.21944,3,99789,100009,745.87,108,979,49,25,7.279,3.88712,9.68789,31.08333,1.01432,64.63843,9813.02981,1.88062,9.68789
NL,NL225,404418,259,123585,30.55873,49.83705,59357,14.67714,65691,16.24334,60516,14.96373,95269,23.55706,1,175476,180177,1540.23,97,1021,49,25,7.6736,3.73624,9.60828,18.57675,1.00356,64.73771,9698.67886,2.11384,9.60828
NL,NL226,742382,775,190409,25.64839,49.30561,110904,14.93894,147865,19.91764,130739,17.61074,162465,21.88429,3,354302,335650,946.2,233,2799,49,25,7.4763,3.93157,9.72269,37.89873,1.00866,66.21938,9743.06794,1.84265,9.72269
NL,NL230,416190,284,82835,19.90317,49.99952,78542,18.87167,80820,19.41902,81991,19.70038,92002,22.10577,4,172694,168648,1445.58,94,1318,49,25,6.03368,4.20121,9.64372,17.91155,1.01418,66.13321,9743.34025,1.92848,9.64372
NL,NL311,1339540,863,302735,22.59992,49.13844,232013,17.32035,264564,19.75036,258419,19.29162,281809,21.03774,6,602452,572804,1533.16,435,5487,49,25,7.279,4.00196,9.61025,38.25,1.0132,67.27907,9780.09786,2.22158,9.61025
NL,NL321,377880,339,106132,28.08616,50.07621,59573,15.76506,64559,17.08452,63293,16.7495,84323,22.31476,2,165967,169135,1102.07,62,664,49,25,5.9925,5.72031,9.51734,20.20547,1.04226,66.23042,9805.61573,1.86361,9.51734
NL,NL328,247434,820,68728,27.7763,49.57524,39195,15.84059,41731,16.86551,43164,17.44465,54616,22.07296,4,110902,109318,297.99,56,733,49,25,6.22408,5.50911,9.54509,42.95139,1.04091,68.40474,9837.12697,1.98881,9.54509
NL,NL323,198871,1152,54121,27.21412,49.55323,30477,15.32501,35002,17.60035,33025,16.60624,46246,23.25427,2,88632,89910,170.57,69,652,49,25,6.22408,5.70087,9.71979,39.2338,1.05005,69.26157,9866.51278,1.69665,9.71979
NL,NL32A,230016,1988,59398,25.82342,48.65227,38688,16.8197,37205,16.17496,45393,19.73471,49332,21.4472,1,108415,75799,114.35,104,768,49,25,6.26002,5.92707,9.63453,47.35417,1.0496,69.064,9939.2327,1.62964,9.63453
NL,NL325,172562,1346,42004,24.3414,49.52829,28329,16.41671,30559,17.709,32779,18.99549,38891,22.53741,3,77382,118337,126.68,54,658,49,25,6.22408,4.99835,9.61033,55.63194,1.03537,68.75984,9827.5197,2.06661,9.61033
NL,NL32B,1376162,1746,279316,20.29674,49.40399,211068,15.33744,298024,21.65617,305263,22.1822,282491,20.52745,5,697700,661073,778.96,422,7995,49,25,6.22408,4.77816,9.72095,48.74711,1.03285,69.95042,9792.66403,1.73974,9.72095
NL,NL327,255643,1105,70730,27.66749,48.64323,43318,16.94472,39567,15.47744,44428,17.37892,57600,22.53142,4,116399,112597,228.6,60,954,49,25,6.18814,4.13113,9.49302,44.19792,1.01536,68.83854,9796.114,1.89888,9.49302
NL,NL332,873331,3320,194895,22.31628,49.20082,150148,17.19257,163380,18.70768,181682,20.80334,183226,20.98013,5,415242,413639,259.89,343,4518,49,25,6.26002,5.72982,9.84063,57.23264,1.05554,70.47524,9982.01948,1.55189,9.84063
NL,NL333,231575,1491,54364,23.47576,51.37774,34099,14.72482,55943,24.15762,40745,17.59473,46424,20.04707,4,112464,102642,153.47,42,802,49,25,6.26002,5.427,9.66503,58.89583,1.05234,69.79983,9911.58361,1.54697,9.66503
NL,NL337,428751,1443,107508,25.07469,49.15977,67109,15.65221,86793,20.24322,76034,17.73384,91307,21.29604,4,198847,190419,293.55,69,1184,49,25,6.22408,5.34335,9.68195,51.61806,1.04907,68.5455,9910.73616,1.75554,9.68195
NL,NL33B,331364,637,85637,25.84379,49.66955,55532,16.75861,59743,18.02942,58468,17.64464,71984,21.72354,8,142320,671585,514.18,113,1370,49,25,7.14768,4.34903,9.6291,37.49769,1.03131,68.95395,9847.1473,2.15097,9.6291
NL,NL33C,1445949,1113,346880,23.98978,49.21474,236127,16.33024,280319,19.38651,280355,19.389,302268,20.90447,2,675428,170664,1283.65,640,9595,49,25,7.01636,4.85693,9.93574,43.44922,1.04303,68.62654,9958.6278,1.39983,9.93574
NL,NL33D,373921,934,95039,25.41687,49.44788,64380,17.21754,67773,18.12495,67042,17.92946,79687,21.31119,6,161330,142557,395.71,137,1676,49,25,7.44357,3.94174,9.8089,38.13056,1.02177,67.9875,9864.77073,1.82953,9.8089
NL,NL341,106347,143,34969,32.88198,49.78608,14469,13.60546,15757,14.81659,16634,15.64125,24518,23.05472,1,49766,54859,737.5,13,215,49,25,7.7727,5.08279,10.37287,19.32071,1.0643,65.04589,10057.36306,1.35192,10.37287
NL,NL342,279345,258,82042,29.36942,49.56559,44331,15.86962,47088,16.85658,45765,16.38297,60119,21.52142,2,125748,132810,1071.97,59,839,49,25,8.03904,5.35878,10.26465,17.43687,1.05759,64.75402,10125.21328,1.42573,10.26465
NL,NL411,637568,501,173472,27.20839,49.68192,95999,15.05706,113970,17.87574,110601,17.34733,143526,22.51148,2,288574,285320,1257.55,219,2837,49,25,8.07128,4.07881,10.07662,33.81168,1.02873,66.66803,9904.19665,1.52912,10.07662
NL,NL412,479381,514,122553,25.56484,49.91333,73816,15.39819,94485,19.70979,85719,17.88118,102808,21.44599,3,217669,211574,921.06,287,2163,49,25,8.07128,3.77554,9.8385,33.49016,1.01199,66.19492,9843.60127,1.56545,9.8385
NL,NL413,661288,477,177386,26.82432,50.02707,102536,15.5055,116526,17.62107,114440,17.30562,150400,22.74349,3,286713,287788,1369.65,623,3742,49,25,8.91891,3.8747,9.81278,34.69074,1.01112,63.64577,9813.73847,1.54618,9.81278
NL,NL414,774817,532,202561,26.14308,50.62615,117102,15.1135,145244,18.74559,140815,18.17397,169095,21.82386,3,352921,345910,1438.55,418,3473,49,25,8.36985,3.78408,9.90061,32.28186,1.00893,63.23235,9860.20439,1.55544,9.90061
NL,NL421,284083,333,82746,29.1274,50.33635,41012,14.43663,47986,16.89154,46801,16.47441,65538,23.07002,1,125112,125744,842.91,194,1186,49,25,8.91891,3.76256,9.95662,26.48981,1.00721,61.57881,9823.08722,1.57033,9.95662
NL,NL422,238970,344,74199,31.0495,50.05022,32038,13.4067,38252,16.00703,38795,16.23426,55686,23.30251,2,107627,109040,685.72,117,882,49,25,8.91891,3.65652,10.00206,29.90355,1.00775,60.51672,9925.99002,1.47644,10.00206
NL,NL423,604024,915,191441,31.69427,49.23861,73356,12.14455,108279,17.92627,94912,15.71328,136036,22.52162,0,299875,301389,652.35,445,3356,49,25,8.91891,3.62612,9.91286,45.2691,0.99205,64.66278,9997.87143,1.55304,9.91286
RO,RO111,559322,74,134421,24.03285,48.84342,90165,16.12041,95842,17.13539,125722,22.47757,113172,20.23378,2,198811,253352,7475.34,76,2351,51,28,1.17109,2.02754,9.16261,3.43032,0.94154,53.50657,12397.47545,1.5592,9.16261
RO,RO112,277677,52,66047,23.78555,49.68327,49429,17.8009,48289,17.39035,56860,20.47703,57052,20.54617,2,93751,119668,5312.86,83,1142,51,28,0.96334,1.58043,6.6427,3.67773,0.84121,63.18953,12470.23261,2.00571,6.6427
RO,RO113,700427,105,169673,24.22422,48.07724,99741,14.24003,124780,17.81485,174614,24.92965,131619,18.79125,0,261465,343533,6619.44,41,2031,51,28,0.93513,1.56917,7.49648,5.80429,0.87613,56.49702,12600.83936,1.68546,7.49648
RO,RO114,459353,73,108564,23.63411,49.02787,72763,15.84032,79576,17.3235,102537,22.32205,95913,20.88002,3,157807,206105,6243.46,66,1157,51,28,0.79923,1.72428,6.78155,4.44343,0.82855,74.18701,12184.32892,2.45459,6.78155
RO,RO115,331663,75,74822,22.55965,48.48958,55466,16.7236,56493,17.03325,75288,22.70015,69594,20.98335,3,115990,146701,4376.66,16,293,51,28,0.92317,1.75047,9.73278,3.72086,0.95444,61.72855,12172.27228,1.43261,9.73278
RO,RO116,211596,55,55810,26.37573,49.02881,35420,16.73945,34376,16.24605,40996,19.37466,44994,21.26411,4,75814,102931,3834.08,24,370,51,28,1.06825,1.59077,9.08808,2.83303,0.92976,55.56591,12442.44948,1.74666,9.08808
